ORIGINAL,uri
"Redfield, Alexander Heman, 1805-1869.",/agents/people/3440
"Howard, Jacob Merritt, 1805-1871.",/agents/people/3441
"Garrison, William Lloyd, 1805-1879.",/agents/people/3442
"Seaman, Ezra C. (Ezra Champion), 1805-1880.",/agents/people/3443
"Tappan, Henry Philip, 1805-1881.",/agents/people/3444
"Burrows, Lorenzo, 1805-1885.",/agents/people/3445
"Dougherty, Peter, 1805-1894.",/agents/people/3446
"Field, David Dudley, 1805-1894.",/agents/people/3447
"Martineau, James, 1805-1900.",/agents/people/3448
"Chandler, Thomas, b. 1806.",/agents/people/3449
"Corselius, George, 1806-1849.",/agents/people/3450
"Borup, Charles William Wulff, 1806-1859.",/agents/people/3451
"Lothrop, Edwin H., 1806-1874.",/agents/people/3452
"Wise, Henry A. (Henry Alexander), 1806-1876.",/agents/people/3453
"Curtenius, Frederick W., 1806-1883.",/agents/people/3454
"Ulrici, Hermann, 1806-1884.",/agents/people/3455
"Noble, David A., 1806-1896.",/agents/people/3456
"Thurber, Jefferson G., 1807-1857.",/agents/people/3458
"Lee, Robert E. (Robert Edward), 1807-1870.",/agents/people/3459
"Agassiz, Louis, 1807-1873.",/agents/people/3460
"Cornell, Ezra, 1807-1874.",/agents/people/3461
"Williamson, I. D. (Isaac Dowd), 1807-1876.",/agents/people/3462
"McClelland, Robert, 1807-1880.",/agents/people/3463
"Schmid, Friedrich, 1807-1883",/agents/people/3464
"Hill, Frances M., 1807-1884.",/agents/people/3465
"Upjohn, William, 1807-1887.",/agents/people/3466
"Adam, John J., 1807-1888.",/agents/people/3467
"McIntyre, Donald, 1807-1891.",/agents/people/3468
"Whittier, John Greenleaf, 1807-1892.",/agents/people/3469
"Angell, Avery Aldrich, 1807-1894.",/agents/people/3470
"Palmer, David Wheeler, 1807-1896.",/agents/people/3471
"Green, Sanford M. (Sanford Moon), 1807-1901.",/agents/people/3472
"Bryant, John Howard, 1807-1902.",/agents/people/3473
"Carpenter, Guy, 1808-1849.",/agents/people/3474
"Bingham, Kinsley S. (Kinsley Scott), 1808-1861.",/agents/people/3475
"Williams, Joseph R., 1808-1861.",/agents/people/3476
"Richmond, William A., 1808-1870.",/agents/people/3477
"Aldrich, Cyrus, 1808-1871.",/agents/people/3478
"Fenton, William M., 1808-1871.",/agents/people/3479
"Chase, Salmon P. (Salmon Portland), 1808-1873.",/agents/people/3480
"Johnson, Andrew, 1808-1875.",/agents/people/3481
"Costa, Michael Andrew Agnus, Sir, 1808-1884.",/agents/people/3482
"Green, Noah K., 1808-1886.",/agents/people/3483
"Williams, Alfred Leonzo, 1808-1886.",/agents/people/3484
"Davis, Jefferson, 1808-1889.",/agents/people/3485
"Lathrop, H. B., 1808-1890.",/agents/people/3486
"Balch, Nathaniel A. (Nathaniel Aldrich), 1808-1894.",/agents/people/3487
"Smith, Arvilla Almira Powers, 1808-1895.",/agents/people/3488
"Upjohn, Uriah, 1808-1896.",/agents/people/3489
"Haviland, Laura S. (Laura Smith), 1808-1898.",/agents/people/3490
"Lighthall, Dow L., b. 1809.",/agents/people/3491
"Mills, Stephen, b. 1809.",/agents/people/3492
"Houghton, Douglass, 1809-1845.",/agents/people/3493
"Mendelssohn-Bartholdy, Felix, 1809-1847.",/agents/people/3494
"Bartlett, W. H. (William Henry), 1809-1854.",/agents/people/3495
"Scott, Dred, 1809-1858.",/agents/people/3496
"Lincoln, Abraham, 1809-1865.",/agents/people/3497
"Morse, Richard E., 1809-1865.",/agents/people/3498
"Hale, William, 1809-1874.",/agents/people/3499
"Hinsdale, Albert, 1809-1882.",/agents/people/3500
"Hamlin, Hannibal, 1809-1891.",/agents/people/3501
"Holmes, Oliver Wendell, 1809-1894.",/agents/people/3502
"Pillsbury, Parker, 1809-1898.",/agents/people/3503
"Foltz, Jonathan Messersmith, 1810-1877.",/agents/people/3504
"Noyes, Horace A., 1810-1877.",/agents/people/3505
"Sager, Abram, 1810-1877.",/agents/people/3506
"Edmunds, J. M. (James Madison), 1810-1879.",/agents/people/3507
"Weston, William, 1810-1882.",/agents/people/3508
"Stuart, Charles Edward, 1810-1887.",/agents/people/3509
"Clarke, James Freeman, 1810-1888.",/agents/people/3510
"Gray, Asa, 1810-1888.",/agents/people/3511
"Baird, Elizabeth Therese Fisher, 1810-1890.",/agents/people/3512
"Joy, James F. (James Frederick), 1810-1896.",/agents/people/3513
"Morrill, Justin Smith, 1810-1898.",/agents/people/3515
"Price, Lyman B., b. 1811.",/agents/people/3516
"Mason, Stevens Thomson, 1811-1843.",/agents/people/3517
"Hunt, Washington, 1811-1867.",/agents/people/3518
"Ward, Eber Brock, 1811-1873.",/agents/people/3520
"Sumner, Charles, 1811-1874.",/agents/people/3521
"Van Raalte, Albertus C. (Albertus Christiaan), 1811-1876.",/agents/people/3522
"Phillips, Wendell, 1811-1884.",/agents/people/3523
"Bird, Reuben E. (Reuben Everett), 1811-1885.",/agents/people/3524
"Liszt, Franz, 1811-1886.",/agents/people/3525
"Walker, Henry N. (Henry Nelson), 1811-1886.",/agents/people/3526
"Thomas, Ambroise, 1811-1896.",/agents/people/3528
"Boyd, William H. (William Hart), 1811-1898.",/agents/people/3529
"Hall, James, 1811-1898.",/agents/people/3530
"Brown, William Henry, b. 1812.",/agents/people/3531
"Davis, Lorenzo, 1812-",/agents/people/3532
"Tuttle, John J., b. 1812.",/agents/people/3533
"Munger, Harvey, 1812-1862.",/agents/people/3534
"Foster, Theodore, 1812-1865.",/agents/people/3535
"Gansevoort, Guert, 1812-1867.",/agents/people/3536
"Williams, Harvey, 1812-1867.",/agents/people/3537
"Warner, William, 1812-1868.",/agents/people/3538
"Dickens, Charles, 1812-1870.",/agents/people/3539
"Douglas, Columbus C., 1812-1874.",/agents/people/3540
"Ledyard, Henry, 1812-1880.",/agents/people/3541
"Ingraham, Edward W., 1812-1881.",/agents/people/3542
"Pendill, James, 1812-1885.",/agents/people/3543
"Crane, Flavius J. B., 1812-1886.",/agents/people/3544
"Griswold, Roger W., 1812-1886.",/agents/people/3545
"Crane, Salmon, 1812-1888.",/agents/people/3546
"Burchard, Samuel D., 1812-1891.",/agents/people/3548
"Jones, Whitney, 1812-1892.",/agents/people/3549
"Preston, Ann J. Loomis, 1812-1892.",/agents/people/3550
"Gorham, Charles T., 1812-1901.",/agents/people/3551
"Fletcher, George N., b. 1813.",/agents/people/3552
"Taylor, Charles H., b. 1813.",/agents/people/3553
"Strang, James Jesse, 1813-1856.",/agents/people/3554
"Buel, Alexander Woodruff, 1813-1868.",/agents/people/3555
"Crouse, Robert, 1813-1869.",/agents/people/3556
"Driggs, John F., 1813-1877.",/agents/people/3557
"Chandler, Zachariah, 1813-1879.",/agents/people/3558
"Howard, William Alanson, 1813-1880.",/agents/people/3559
"Bates, George C., 1813-1886.",/agents/people/3560
"Joslin, C., 1813-1889.",/agents/people/3561
"Frémont, John Charles, 1813-1890.",/agents/people/3562
"Ford, Corydon L. (Corydon La), 1813-1894.",/agents/people/3563
"Dana, James Dwight, 1813-1895.",/agents/people/3564
"Jones, J. Elizabeth (Jane Elizabeth), 1813-1896.",/agents/people/3565
"Goodrich, Enos, 1813-1897.",/agents/people/3566
"Chapin, Henry A. (Henry Austin), 1813-1898.",/agents/people/3567
"Shevchenko, Taras, 1814-1861.",/agents/people/3568
"Tilden, Samuel Jones, 1814-1866.",/agents/people/3569
"Stanton, Edwin McMasters, 1814-1869.",/agents/people/3570
"Terry, Henry D., 1814-1869.",/agents/people/3571
"White, Enoch J., 1814-1878.",/agents/people/3572
"Beaman, F. C. (Fernando C.), 1814-1882.",/agents/people/3573
"Jackson, Calvin C., 1814-1883.",/agents/people/3574
"Palmer, Charles Henry, 1814-1887.",/agents/people/3575
"Robertson, Jno. (John), 1814-1887.",/agents/people/3576
"Bliss, Philemon, 1814-1889.",/agents/people/3577
"Brewer, Chauncy M. (Chauncy Marble), 1814-1889.",/agents/people/3578
"Henselt, Adolf von, 1814-1889.",/agents/people/3579
"Baldwin, Henry P. (Henry Porter), 1814-1892.",/agents/people/3580
"Jones, Thankful O. (Thankful Olivia), 1814-1894.",/agents/people/3582
"Mayhew, Ira, 1814-1894.",/agents/people/3583
"Mears, Charles B., 1814-1895.",/agents/people/3584
"Walker, Charles I. (Charles Irish), 1814-1895.",/agents/people/3585
"Hubbard, Bela, 1814-1896--Michigan maps--Vol.8, Oakland and Livingston Counties.",/agents/people/3586
"Douglass, Samuel Townsend, 1814-1898.",/agents/people/3587
"Ten Brook, Andrew, 1814-1899.",/agents/people/3588
"Stone, Lucinda Hinsdale, 1814-1900.",/agents/people/3589
"Giddings, Orrin N., 1814-1904.",/agents/people/3590
"Wisner, Moses, 1815-1863.",/agents/people/3591
"Meade, George Gordon, 1815-1872.",/agents/people/3592
"Bishop, Levi, 1815-1881.",/agents/people/3593
"Trollope, Anthony, 1815-1882.",/agents/people/3594
"Volkmann, Robert, 1815-1883.",/agents/people/3595
"Landon, Rufus W., 1815-1886.",/agents/people/3596
"Palmer, Alonzo Benjamin, 1815-1887.",/agents/people/3597
"Franz, Robert, 1815-1892.",/agents/people/3598
"Boise, James Robinson, 1815-1895.",/agents/people/3599
"Campbell, Valeria, 1815-1895.",/agents/people/3600
"Begole, Joshua Williams, 1815-1896.",/agents/people/3601
"Begole, Josiah Williams, 1815-1896.",/agents/people/3602
"Baxter, Benjamin Levi, 1815-1902.",/agents/people/3603
"Stanton, Elizabeth Cady, 1815-1902.",/agents/people/3604
"Chase, Cornelia, 1815-1905.",/agents/people/3605
"Lovell, Louis S., b. 1816.",/agents/people/3606
"Standish, John H., b. 1816.",/agents/people/3607
"Warner, Walter, b. 1816.",/agents/people/3608
"Thomas, George Henry, 1816-1870.",/agents/people/3609
"Bennett, William Sterndale, Sir, 1816-1875.",/agents/people/3610
"Hall, Frederick, 1816-1883.",/agents/people/3611
"Silliman, Benjamin, 1816-1885.",/agents/people/3612
"Douglas, Silas H. (Silas Hamilton), 1816-1890.",/agents/people/3613
"Miller, Samuel Freeman, 1816-1890.",/agents/people/3614
"Johnston, John McDouall, 1816-1895.",/agents/people/3615
"Ludwig, Carl, 1816-1895.",/agents/people/3616
"Graves, Benjamin Franklin, b. 1817.",/agents/people/3617
"Hall, Catherine Mullett, b. 1817.",/agents/people/3618
"Slatford, John, b. 1817.",/agents/people/3619
"Meek, Fielding Bradford, 1817-1876.",/agents/people/3620
"Ingersoll, John N., 1817-1881.",/agents/people/3621
"Chase, A. W. (Alvin Wood), 1817-1885.",/agents/people/3622
"Tuckerman, Edward, 1817-1886.",/agents/people/3623
"Frieze, Henry S. (Henry Simmons), 1817-1889.",/agents/people/3624
"Cummings, Joseph, 1817-1890.",/agents/people/3625
"Gade, Niels W. (Niels Wilhelm), 1817-1890.",/agents/people/3626
"Lothrop, George Van Ness, 1817-1897.",/agents/people/3627
"Sheldon, E. M. (Electa Maria), 1817-1902.",/agents/people/3628
"Parker, Sampson, b. 1818.",/agents/people/3629
"Shaw, Brackley, b. 1818.",/agents/people/3630
"Towne, Amos C., b. 1818.",/agents/people/3631
"Rogers, Abigail C., 1818-1869.",/agents/people/3632
"Morgan, Lewis Henry, 1818-1881.",/agents/people/3633
"Lincoln, Mary Todd, 1818-1882.",/agents/people/3634
"Jones, John, 1818-1887.",/agents/people/3635
"Jarvis, James Jackson, 1818-1888.",/agents/people/3636
"Stebbins, Francis Ranna, 1818 or 19-1892.",/agents/people/3637
"Butler, Benjamin F. (Benjamin Franklin), 1818-1893.",/agents/people/3638
"Gounod, Charles, 1818-1893.",/agents/people/3639
"Blair, Austin, 1818-1894.",/agents/people/3640
"Margry, Pierre, 1818-1894.",/agents/people/3641
"Douglass, Frederick, 1818-1895.",/agents/people/3642
"Palmer, Russell Denison, 1818-1895.",/agents/people/3643
"Conger, Omar Dwight, 1818-1898.",/agents/people/3644
"Dunn, Ransom, 1818-1900.",/agents/people/3645
"Evarts, William Maxwell, 1818-1901.",/agents/people/3646
"Adams, Ephraim, 1818-1907.",/agents/people/3647
"Minges, Abram, 1818-1908.",/agents/people/3648
"Toll, Isaac D., 1818-1908.",/agents/people/3649
"Swegles, John, 1819-1861.",/agents/people/3650
"Waldron, Henry, 1819-1880.",/agents/people/3651
"Storey, Wilbur F., 1819-1884.",/agents/people/3652
"Wilkinson, William Henry, 1819-1890.",/agents/people/3653
"Schaff, Philip, 1819-1893.",/agents/people/3654
"Rosencrans, William Starke, 1819-1898.",/agents/people/3655
"Goodrich, Reuben, 1819-1899.",/agents/people/3656
"Garrod, Alfred Baring, Sir, 1819-1907.",/agents/people/3657
"Gillespie, George D. (George De Normandie), 1819-1909.",/agents/people/3658
"Gillespie, George De Normandie, 1819-1909.",/agents/people/3659
"Howe, Julia Ward, 1819-1910.",/agents/people/3660
"Fraser, Alexander Campbell, 1819-1914.",/agents/people/3661
"Shetterly, Seth K., b. 1820.",/agents/people/3662
"Taylor, Barton S., b. 1820.",/agents/people/3663
"Walker, George D., 1820-1863.",/agents/people/3664
"Turner, James, 1820-1869.",/agents/people/3665
"Longyear, John Wesley, 1820-1875.",/agents/people/3666
"Brigham, Charles H. (Charles Henry), 1820-1879.",/agents/people/3667
"Haven, E. O. (Erastus Otis), 1820-1881.",/agents/people/3669
"Hill, George D., 1820-1881.",/agents/people/3670
"Withey, Solomon L., 1820-1886.",/agents/people/3671
"Birney, Bridget McClear, 1820-1893.",/agents/people/3672
"Estabrook, Joseph, 1820-1894.",/agents/people/3673
"Parker, Franklin Leonidas, 1820-1894.",/agents/people/3674
"Walker, Edward Carey, 1820-1894.",/agents/people/3675
"Burleigh, Walter Atwood, 1820-1896.",/agents/people/3676
"Allen, Joseph Henry, 1820-1898.",/agents/people/3677
"Marcy, Oliver, 1820-1899.",/agents/people/3678
"Taft, J. (Jonathan), 1820-1903.",/agents/people/3679
"Anthony, Susan B. (Susan Brownell), 1820-1906.",/agents/people/3680
"Rominger, Carl Ludwig, 1820-1907.",/agents/people/3682
"Gray, Mary Bury, 1820-1909.",/agents/people/3683
"Grosvenor, Ebenezer Oliver, 1820-1910.",/agents/people/3684
"Leach, M. L. (Morgan Lewis), 1821-",/agents/people/3685
"Sligh, James Wilson, 1821-1863.",/agents/people/3686
"Haven, Gilbert, 1821-1880.",/agents/people/3687
"Birney, James, 1821-1881.",/agents/people/3688
"Trowbridge, Rowland E., 1821-1881.",/agents/people/3689
"Cocker, Benjamin Franklin, 1821-1883.",/agents/people/3690
"Upson, Charles, 1821-1885.",/agents/people/3691
"Brown, William S., 1821-1891.",/agents/people/3692
"Bröunnow, F. (Franz), 1821-1891.",/agents/people/3693
"Brünnow, F. (Franz), 1821-1891.",/agents/people/3694
"Duffield, D. Bethune (Divie Bethune), 1821-1891.",/agents/people/3695
"Hopkins, Enos, 1821-1896.",/agents/people/3696
"Sarony, Napoleon, 1821-1896.",/agents/people/3697
"Fairfield, Edmund B. (Edmund Burke), 1821-1904.",/agents/people/3698
"Adams, Elizabeth Sylvia Ann (Douglass), 1821-1905.",/agents/people/3699
"Gary, J. E. (Joseph Easton), 1821-1906.",/agents/people/3700
"Spalding, William P., b. 1822.",/agents/people/3701
"Raff, Joachim, 1822-1882.",/agents/people/3702
"Grant, Ulysses S. (Ulysses Simpson), 1822-1885.",/agents/people/3703
"Bird, John Chambres, 1822-1887.",/agents/people/3704
"Gunn, Moses, 1822-1887.",/agents/people/3705
"Newberry, J. S. (John Strong), 1822-1892.",/agents/people/3706
"Hayes, Rutherford Birchard, 1822-1893.",/agents/people/3707
"Forster, John Harris, 1822-1894.",/agents/people/3708
"Graves, Ann Lapham, 1822-1894.",/agents/people/3709
"Coply, Alexander Bennett, 1822-1899.",/agents/people/3710
"Ward, David, 1822-1900.",/agents/people/3711
"Safford, James Merrill, 1822-1907.",/agents/people/3712
"Wilson, John, 1822-1907.",/agents/people/3713
"Hale, Edward Everett, Sr., 1822-1909.",/agents/people/3714
"Shaw, Horatio Watson, 1822-1910.",/agents/people/3716
"Warner, P. Dean (Pascal Dean), 1822-1910.",/agents/people/3717
"Ingraham, Amelia P., 1822-1916.",/agents/people/3718
"Geddes, Norman, b. 1823.",/agents/people/3719
"Slayton, William C., b. 1823.",/agents/people/3720
"Treadwell, Jerome M., 1823-1863?",/agents/people/3721
"Beal, Rice Aner, 1823-1883.",/agents/people/3722
"Colfax, Schuyler, 1823-1885.",/agents/people/3723
"Baird, Spencer Fullerton, 1823-1887.",/agents/people/3724
"Campbell, James V. (James Valentine), 1823-1890.",/agents/people/3725
"Studley, William Sprague, 1823-1893.",/agents/people/3726
"Norris, Lyman, 1823-1894.",/agents/people/3727
"Brady, Mathew B., 1823 (ca.)-1896.",/agents/people/3728
"Shearer, James, 1823-1896.",/agents/people/3729
"Hickman, John E., 1823-1898.",/agents/people/3730
"Stockwell, Cyrus M. (Cyrus Moses), 1823-1899.",/agents/people/3731
"Buell, Barber G., 1823-1900.",/agents/people/3732
"Cropsey, Jasper Francis, 1823-1900.",/agents/people/3733
"Sherman, John, 1823-1900.",/agents/people/3734
"Kedzie, Robert Clark, 1823-1902.",/agents/people/3735
"McCalmont, Samuel P. (Samuel Plumer), 1823-1904.",/agents/people/3736
"Carlisle, Hannah, 1823-1906.",/agents/people/3737
"Angell, George T. (George Thorndike), 1823-1909.",/agents/people/3738
"Higginson, Thomas Wentworth, 1823-1911.",/agents/people/3739
"Collyer, Robert, 1823-1912.",/agents/people/3740
"Buckner, Simon Bolivar, 1823-1914.",/agents/people/3741
"McMath, John Watson, b. 1824.",/agents/people/3742
"Mercer, William, b. 1824.",/agents/people/3743
"Winchell, Alexander, 1824-1891.",/agents/people/3744
"Dunn, Cyrena Emery, 1824-1896.",/agents/people/3745
"Pierson, Job, 1824-1896.",/agents/people/3746
"Cooley, Thomas McIntyre, 1824-1898.",/agents/people/3747
"Manwaring, Joshua, 1824-1903.",/agents/people/3748
"Andrews, Edmund, 1824-1904.",/agents/people/3749
"Robinson, Samuel S. (Samuel Stillman), 1824-1904.",/agents/people/3750
"Ferry, William Montague, 1824-1905.",/agents/people/3751
"Luce, Cyrus Gray, 1824-1905.",/agents/people/3752
"Parkhurst, John G. (John Gibson), 1824-1906.",/agents/people/3753
"Morgan, John Tyler, 1824-1907.",/agents/people/3754
"Reinecke, Carl, 1824-1910.",/agents/people/3755
"Pickard, Josiah Little, 1824-1914.",/agents/people/3756
"Bancroft, William L., b. 1825.",/agents/people/3757
"Webber, George W., b. 1825.",/agents/people/3758
"Woodman, Jonathan J., b. 1825.",/agents/people/3759
"Graves, Albert, 1825-1865.",/agents/people/3760
"Granger, Bradley Francis, 1825-1882.",/agents/people/3761
"Croswell, Charles Miller, 1825-1886.",/agents/people/3762
"Pray, George Washington, 1825-1890.",/agents/people/3763
"Rogers, Randolph, 1825-1892.",/agents/people/3764
"Barnes, O. M. (Orlando Mack), 1825-1899.",/agents/people/3765
"Webber, William Lewis, 1825-1901.",/agents/people/3766
"Mullett, John W., 1825-1902.",/agents/people/3767
"Waples, Rufus, 1825-1902.",/agents/people/3768
"Sands, Louis, 1825-1905.",/agents/people/3769
"Blodgett, Delos A., 1825-1908.",/agents/people/3770
"Morrison, William Ralls, 1825-1909.",/agents/people/3771
"Kiefer, Hermann, 1825-1911.",/agents/people/3772
"Lewis, William Augustus, 1825-1917.",/agents/people/3773
"Abbott, Sidney D., b. 1826.",/agents/people/3774
"Cannon, George Henry, b. 1826.",/agents/people/3775
"Foster, Stephen Collins, 1826-1864.",/agents/people/3776
"Ueberweg, Friedrich, 1826-1871.",/agents/people/3777
"Wendell, Jacob A. T., 1826-1879.",/agents/people/3778
"McClellan, George Brinton, 1826-1885.",/agents/people/3779
"Newberry, John Stoughton, 1826-1887.",/agents/people/3780
"Innes, William Powers, 1826-1893.",/agents/people/3781
"Innes, Wm. P. (William Powers), 1826-1893.",/agents/people/3782
"Stockbridge, Mr. (Francis Brown), 1826-1894.",/agents/people/3783
"Winans, Edwin B., 1826-1894.",/agents/people/3784
"Pond, Elihu Bartlit, 1826-1898.",/agents/people/3785
"Newman, John Philip, 1826-1899.",/agents/people/3786
"Northrup, George Washington, 1826-1900.",/agents/people/3787
"Maxwell, Samuel, 1826-1901.",/agents/people/3788
"Victor, Frances Fuller, 1826-1902.",/agents/people/3789
